"ID";"Sex";"Age";"Periods";"TotalPopulation_1";"NeverMarried_2";"Married_3";"Widowed_4";"Divorced_5"
"21639";"4000   ";"14000";"1959JJ00";"   65666";"    6771";"   56487";"    1155";"    1253"
"21640";"4000   ";"14000";"1960JJ00";"   66802";"    6637";"   58030";"    1045";"    1090"
"21641";"4000   ";"14000";"1961JJ00";"   79565";"    7934";"   69056";"    1272";"    1303"
"21642";"4000   ";"14000";"1962JJ00";"   77983";"    7432";"   68110";"    1248";"    1193"
"21643";"4000   ";"14000";"1963JJ00";"   76632";"    7385";"   66888";"    1163";"    1196"
"21644";"4000   ";"14000";"1964JJ00";"   79021";"    7531";"   69052";"    1176";"    1262"
"21645";"4000   ";"14000";"1965JJ00";"   77375";"    7174";"   67873";"    1173";"    1155"
"21646";"4000   ";"14000";"1966JJ00";"   75675";"    6935";"   66429";"    1119";"    1192"
"21647";"4000   ";"14000";"1967JJ00";"   75081";"    6677";"   66048";"    1167";"    1189"
"21648";"4000   ";"14000";"1968JJ00";"   74352";"    6289";"   65694";"    1150";"    1219"
"21649";"4000   ";"14000";"1969JJ00";"   76273";"    6054";"   67779";"    1204";"    1236"
"21650";"4000   ";"14000";"1970JJ00";"   75538";"    5858";"   67148";"    1234";"    1298"
"21651";"4000   ";"14000";"1971JJ00";"   78202";"    5928";"   69561";"    1264";"    1449"
"21652";"4000   ";"14000";"1972JJ00";"   76060";"    5592";"   67730";"    1218";"    1520"
"21653";"4000   ";"14000";"1973JJ00";"   77383";"    5472";"   69006";"    1250";"    1655"
"21654";"4000   ";"14000";"1974JJ00";"   74191";"    5097";"   66006";"    1200";"    1888"
"21655";"4000   ";"14000";"1975JJ00";"   75245";"    4959";"   66876";"    1188";"    2222"
"21656";"4000   ";"14000";"1976JJ00";"   75285";"    4844";"   66713";"    1189";"    2539"
"21657";"4000   ";"14000";"1977JJ00";"   76317";"    4571";"   67667";"    1136";"    2943"
"21658";"4000   ";"14000";"1978JJ00";"   76346";"    4407";"   67447";"    1199";"    3293"
"21659";"4000   ";"14000";"1979JJ00";"   80396";"    4668";"   70693";"    1225";"    3810"
"21660";"4000   ";"14000";"1980JJ00";"   82106";"    4649";"   71876";"    1240";"    4341"
"21661";"4000   ";"14000";"1981JJ00";"   84195";"    4681";"   73160";"    1257";"    5097"
"21662";"4000   ";"14000";"1982JJ00";"   81729";"    4429";"   70644";"    1234";"    5422"
"21663";"4000   ";"14000";"1983JJ00";"   85137";"    4710";"   73314";"    1214";"    5899"
"21664";"4000   ";"14000";"1984JJ00";"   92037";"    5300";"   78502";"    1259";"    6976"
"21665";"4000   ";"14000";"1985JJ00";"   97002";"    5593";"   82121";"    1413";"    7875"
"21666";"4000   ";"14000";"1986JJ00";"   92272";"    5425";"   77562";"    1277";"    8008"
"21667";"4000   ";"14000";"1987JJ00";"  127588";"    8151";"  106237";"    1586";"   11614"
"21668";"4000   ";"14000";"1988JJ00";"  123771";"    8189";"  102004";"    1563";"   12015"
"21669";"4000   ";"14000";"1989JJ00";"  116583";"    8318";"   95355";"    1478";"   11432"
"21670";"4000   ";"14000";"1990JJ00";"  112864";"    8833";"   91065";"    1353";"   11613"
"21671";"4000   ";"14000";"1991JJ00";"  111040";"    9218";"   89046";"    1289";"   11487"
"21672";"4000   ";"14000";"1992JJ00";"  110202";"   10020";"   87636";"    1150";"   11396"
"21673";"4000   ";"14000";"1993JJ00";"  113631";"   10895";"   89785";"    1199";"   11752"
"21674";"4000   ";"14000";"1994JJ00";"  113565";"   11624";"   88892";"    1189";"   11860"
"21675";"4000   ";"14000";"1995JJ00";"  114518";"   12778";"   88637";"    1160";"   11943"
"21676";"4000   ";"14000";"1996JJ00";"  116241";"   13847";"   89077";"    1124";"   12193"
"21677";"4000   ";"14000";"1997JJ00";"  117771";"   14973";"   89197";"    1120";"   12481"
"21678";"4000   ";"14000";"1998JJ00";"  119654";"   16426";"   89699";"    1004";"   12525"
"21679";"4000   ";"14000";"1999JJ00";"  121634";"   17891";"   89864";"    1083";"   12796"
"21680";"4000   ";"14000";"2000JJ00";"  124739";"   19155";"   91711";"    1081";"   12792"
"21681";"4000   ";"14000";"2001JJ00";"  125331";"   20481";"   90572";"    1063";"   13215"
"21682";"4000   ";"14000";"2002JJ00";"  128578";"   21667";"   91929";"    1023";"   13959"
"21683";"4000   ";"14000";"2003JJ00";"  129371";"   23094";"   90981";"     958";"   14338"
"21684";"4000   ";"14000";"2004JJ00";"  130830";"   24673";"   90538";"     953";"   14666"
"21685";"4000   ";"14000";"2005JJ00";"  132521";"   26141";"   90443";"     883";"   15054"
"21686";"4000   ";"14000";"2006JJ00";"  129516";"   26812";"   87051";"     825";"   14828"
"21687";"4000   ";"14000";"2007JJ00";"  126904";"   27782";"   84231";"     748";"   14143"
"21688";"4000   ";"14000";"2008JJ00";"  126038";"   29092";"   81939";"     731";"   14276"
"21689";"4000   ";"14000";"2009JJ00";"  127249";"   30889";"   81634";"     654";"   14072"
"21690";"4000   ";"14000";"2010JJ00";"  132610";"   33111";"   82912";"     709";"   15878"
"21691";"4000   ";"14000";"2011JJ00";"  129990";"   34176";"   79980";"     616";"   15218"
"21692";"4000   ";"14000";"2012JJ00";"  124449";"   34489";"   74966";"     570";"   14424"
"21693";"4000   ";"14000";"2013JJ00";"  119378";"   34489";"   70920";"     551";"   13418"
"21694";"4000   ";"14000";"2014JJ00";"  110070";"   32991";"   64310";"     507";"   12262"
"21695";"4000   ";"14000";"2015JJ00";"  106162";"   32972";"   61054";"     504";"   11632"
"21696";"4000   ";"14000";"2016JJ00";"  101724";"   32744";"   57569";"     471";"   10940"
"21697";"4000   ";"14000";"2017JJ00";"  100580";"   33497";"   56167";"     435";"   10481"
"21698";"4000   ";"14000";"2018JJ00";"  100483";"   34030";"   55566";"     370";"   10517"
"21699";"4000   ";"14000";"2019JJ00";"  102294";"   35859";"   55536";"     444";"   10455"
"21700";"4000   ";"14100";"1950JJ00";"   67309";"    9293";"   54884";"    1861";"    1271"
"21701";"4000   ";"14100";"1951JJ00";"   68276";"    9351";"   55726";"    1888";"    1311"
"21702";"4000   ";"14100";"1952JJ00";"   66985";"    8982";"   54851";"    1721";"    1431"
"21703";"4000   ";"14100";"1953JJ00";"   65840";"    8472";"   54533";"    1612";"    1223"
"21704";"4000   ";"14100";"1954JJ00";"   69766";"    8867";"   57826";"    1618";"    1455"
"21705";"4000   ";"14100";"1955JJ00";"   69854";"    8310";"   58512";"    1602";"    1430"
"21706";"4000   ";"14100";"1956JJ00";"   70797";"    8400";"   59429";"    1500";"    1468"
"21707";"4000   ";"14100";"1957JJ00";"   66461";"    7424";"   56402";"    1345";"    1290"
"21708";"4000   ";"14100";"1958JJ00";"   67832";"    7520";"   57704";"    1294";"    1314"
"21709";"4000   ";"14100";"1959JJ00";"   67565";"    7294";"   57651";"    1243";"    1377"
"21710";"4000   ";"14100";"1960JJ00";"   65489";"    6578";"   56341";"    1298";"    1272"
"21711";"4000   ";"14100";"1961JJ00";"   66911";"    6501";"   58033";"    1234";"    1143"
"21712";"4000   ";"14100";"1962JJ00";"   79508";"    7760";"   68955";"    1462";"    1331"
"21713";"4000   ";"14100";"1963JJ00";"   78001";"    7251";"   68090";"    1399";"    1261"
"21714";"4000   ";"14100";"1964JJ00";"   76509";"    7203";"   66745";"    1349";"    1212"
"21715";"4000   ";"14100";"1965JJ00";"   78973";"    7323";"   68994";"    1341";"    1315"
"21716";"4000   ";"14100";"1966JJ00";"   77335";"    7018";"   67724";"    1355";"    1238"
"21717";"4000   ";"14100";"1967JJ00";"   75625";"    6765";"   66303";"    1303";"    1254"
"21718";"4000   ";"14100";"1968JJ00";"   75010";"    6513";"   65866";"    1343";"    1288"
"21719";"4000   ";"14100";"1969JJ00";"   74262";"    6139";"   65481";"    1327";"    1315"
"21720";"4000   ";"14100";"1970JJ00";"   76224";"    5917";"   67573";"    1394";"    1340"
"21721";"4000   ";"14100";"1971JJ00";"   75523";"    5712";"   66967";"    1419";"    1425"
"21722";"4000   ";"14100";"1972JJ00";"   78284";"    5849";"   69380";"    1455";"    1600"
"21723";"4000   ";"14100";"1973JJ00";"   76135";"    5468";"   67548";"    1424";"    1695"
"21724";"4000   ";"14100";"1974JJ00";"   77390";"    5347";"   68729";"    1400";"    1914"
"21725";"4000   ";"14100";"1975JJ00";"   74226";"    4985";"   65714";"    1385";"    2142"
"21726";"4000   ";"14100";"1976JJ00";"   75507";"    4771";"   66840";"    1354";"    2542"
"21727";"4000   ";"14100";"1977JJ00";"   75296";"    4764";"   66375";"    1338";"    2819"
"21728";"4000   ";"14100";"1978JJ00";"   76332";"    4482";"   67278";"    1299";"    3273"
"21729";"4000   ";"14100";"1979JJ00";"   76384";"    4322";"   67074";"    1382";"    3606"
"21730";"4000   ";"14100";"1980JJ00";"   80482";"    4590";"   70301";"    1395";"    4196"
"21731";"4000   ";"14100";"1981JJ00";"   82283";"    4575";"   71508";"    1407";"    4793"
"21732";"4000   ";"14100";"1982JJ00";"   84179";"    4600";"   72536";"    1415";"    5628"
"21733";"4000   ";"14100";"1983JJ00";"   81586";"    4353";"   70156";"    1362";"    5715"
"21734";"4000   ";"14100";"1984JJ00";"   85095";"    4639";"   72606";"    1374";"    6476"
"21735";"4000   ";"14100";"1985JJ00";"   91965";"    5187";"   77836";"    1397";"    7545"
"21736";"4000   ";"14100";"1986JJ00";"   96902";"    5502";"   81345";"    1579";"    8476"
"21737";"4000   ";"14100";"1987JJ00";"   92250";"    5340";"   77032";"    1403";"    8475"
"21738";"4000   ";"14100";"1988JJ00";"  127600";"    8016";"  105623";"    1783";"   12178"
"21739";"4000   ";"14100";"1989JJ00";"  123684";"    8038";"  101415";"    1733";"   12498"
"21740";"4000   ";"14100";"1990JJ00";"  116571";"    8090";"   94862";"    1634";"   11985"
"21741";"4000   ";"14100";"1991JJ00";"  112860";"    8652";"   90695";"    1536";"   11977"
"21742";"4000   ";"14100";"1992JJ00";"  111128";"    9094";"   88661";"    1415";"   11958"
"21743";"4000   ";"14100";"1993JJ00";"  110239";"    9818";"   87311";"    1292";"   11818"
"21744";"4000   ";"14100";"1994JJ00";"  113782";"   10686";"   89519";"    1339";"   12238"
"21745";"4000   ";"14100";"1995JJ00";"  113485";"   11417";"   88306";"    1321";"   12441"
"21746";"4000   ";"14100";"1996JJ00";"  114452";"   12560";"   88051";"    1318";"   12523"
"21747";"4000   ";"14100";"1997JJ00";"  116180";"   13633";"   88503";"    1278";"   12766"
"21748";"4000   ";"14100";"1998JJ00";"  117732";"   14749";"   88718";"    1243";"   13022"
"21749";"4000   ";"14100";"1999JJ00";"  119697";"   16074";"   89398";"    1098";"   13127"
"21750";"4000   ";"14100";"2000JJ00";"  121682";"   17473";"   89595";"    1220";"   13394"
"21751";"4000   ";"14100";"2001JJ00";"  124931";"   18825";"   91429";"    1191";"   13486"
"21752";"4000   ";"14100";"2002JJ00";"  125390";"   20095";"   90032";"    1178";"   14085"
"21753";"4000   ";"14100";"2003JJ00";"  128540";"   21300";"   91406";"    1127";"   14707"
"21754";"4000   ";"14100";"2004JJ00";"  129191";"   22706";"   90311";"    1070";"   15104"
"21755";"4000   ";"14100";"2005JJ00";"  130579";"   24263";"   89830";"    1071";"   15415"
"21756";"4000   ";"14100";"2006JJ00";"  132235";"   25663";"   89745";"     974";"   15853"
"21757";"4000   ";"14100";"2007JJ00";"  129150";"   26300";"   86241";"     899";"   15710"
"21758";"4000   ";"14100";"2008JJ00";"  126652";"   27155";"   83725";"     822";"   14950"
"21759";"4000   ";"14100";"2009JJ00";"  125871";"   28455";"   81511";"     811";"   15094"
"21760";"4000   ";"14100";"2010JJ00";"  127274";"   29153";"   81409";"     746";"   15966"
"21761";"4000   ";"14100";"2011JJ00";"  132605";"   32306";"   82849";"     790";"   16660"
"21762";"4000   ";"14100";"2012JJ00";"  130048";"   33352";"   79987";"     702";"   16007"
"21763";"4000   ";"14100";"2013JJ00";"  124415";"   33635";"   74920";"     657";"   15203"
"21764";"4000   ";"14100";"2014JJ00";"  119410";"   33767";"   70598";"     605";"   14440"
"21765";"4000   ";"14100";"2015JJ00";"  110109";"   32319";"   64091";"     561";"   13138"
"21766";"4000   ";"14100";"2016JJ00";"  106293";"   32270";"   60964";"     546";"   12513"
"21767";"4000   ";"14100";"2017JJ00";"  102017";"   32039";"   57753";"     539";"   11686"
"21768";"4000   ";"14100";"2018JJ00";"  100978";"   32804";"   56479";"     493";"   11202"
"21769";"4000   ";"14100";"2019JJ00";"  101063";"   33438";"   56009";"     408";"   11208"
"21770";"4000   ";"14200";"1950JJ00";"   66262";"    9483";"   53593";"    1993";"    1193"
"21771";"4000   ";"14200";"1951JJ00";"   67412";"    9055";"   55056";"    1990";"    1311"
"21772";"4000   ";"14200";"1952JJ00";"   68058";"    9121";"   55582";"    1985";"    1370"
"21773";"4000   ";"14200";"1953JJ00";"   66512";"    8686";"   54555";"    1813";"    1458"
"21774";"4000   ";"14200";"1954JJ00";"   65572";"    8277";"   54340";"    1718";"    1237"
"21775";"4000   ";"14200";"1955JJ00";"   69580";"    8653";"   57707";"    1760";"    1460"
"21776";"4000   ";"14200";"1956JJ00";"   69719";"    8110";"   58386";"    1741";"    1482"
"21777";"4000   ";"14200";"1957JJ00";"   70667";"    8206";"   59344";"    1619";"    1498"
"21778";"4000   ";"14200";"1958JJ00";"   66341";"    7273";"   56269";"    1485";"    1314"
"21779";"4000   ";"14200";"1959JJ00";"   67980";"    7384";"   57784";"    1463";"    1349"
"21780";"4000   ";"14200";"1960JJ00";"   67410";"    7127";"   57479";"    1375";"    1429"
"21781";"4000   ";"14200";"1961JJ00";"   65489";"    6447";"   56363";"    1529";"    1150"
"21782";"4000   ";"14200";"1962JJ00";"   66870";"    6331";"   57954";"    1402";"    1183"
"21783";"4000   ";"14200";"1963JJ00";"   79463";"    7566";"   68876";"    1630";"    1391"
"21784";"4000   ";"14200";"1964JJ00";"   77829";"    7081";"   67845";"    1587";"    1316"
"21785";"4000   ";"14200";"1965JJ00";"   76456";"    7031";"   66608";"    1547";"    1270"
"21786";"4000   ";"14200";"1966JJ00";"   78901";"    7130";"   68855";"    1551";"    1365"
"21787";"4000   ";"14200";"1967JJ00";"   77287";"    6863";"   67541";"    1572";"    1311"
"21788";"4000   ";"14200";"1968JJ00";"   75521";"    6600";"   66082";"    1517";"    1322"
"21789";"4000   ";"14200";"1969JJ00";"   74937";"    6375";"   65638";"    1545";"    1379"
"21790";"4000   ";"14200";"1970JJ00";"   74213";"    6024";"   65288";"    1503";"    1398"
"21791";"4000   ";"14200";"1971JJ00";"   76183";"    5800";"   67360";"    1588";"    1435"
"21792";"4000   ";"14200";"1972JJ00";"   75585";"    5626";"   66813";"    1626";"    1520"
"21793";"4000   ";"14200";"1973JJ00";"   78327";"    5720";"   69109";"    1704";"    1794"
"21794";"4000   ";"14200";"1974JJ00";"   76110";"    5349";"   67229";"    1597";"    1935"
"21795";"4000   ";"14200";"1975JJ00";"   77392";"    5254";"   68387";"    1602";"    2149"
"21796";"4000   ";"14200";"1976JJ00";"   74654";"    4970";"   65701";"    1554";"    2429"
"21797";"4000   ";"14200";"1977JJ00";"   75436";"    4671";"   66405";"    1530";"    2830"
"21798";"4000   ";"14200";"1978JJ00";"   75294";"    4678";"   65980";"    1542";"    3094"
"21799";"4000   ";"14200";"1979JJ00";"   76349";"    4419";"   66921";"    1482";"    3527"
"21800";"4000   ";"14200";"1980JJ00";"   76448";"    4245";"   66687";"    1584";"    3932"
"21801";"4000   ";"14200";"1981JJ00";"   80628";"    4532";"   69997";"    1563";"    4536"
"21802";"4000   ";"14200";"1982JJ00";"   82266";"    4500";"   70961";"    1543";"    5262"
"21803";"4000   ";"14200";"1983JJ00";"   84161";"    4477";"   72142";"    1590";"    5952"
"21804";"4000   ";"14200";"1984JJ00";"   81458";"    4298";"   69355";"    1512";"    6293"
"21805";"4000   ";"14200";"1985JJ00";"   84960";"    4574";"   71819";"    1510";"    7057"
"21806";"4000   ";"14200";"1986JJ00";"   91850";"    5107";"   77001";"    1571";"    8171"
"21807";"4000   ";"14200";"1987JJ00";"   96996";"    5425";"   80854";"    1743";"    8974"
"21808";"4000   ";"14200";"1988JJ00";"   92248";"    5299";"   76500";"    1571";"    8878"
"21809";"4000   ";"14200";"1989JJ00";"  127484";"    7896";"  104978";"    1995";"   12615"
"21810";"4000   ";"14200";"1990JJ00";"  123707";"    7877";"  100891";"    1887";"   13052"
"21811";"4000   ";"14200";"1991JJ00";"  116637";"    7964";"   94506";"    1822";"   12345"
"21812";"4000   ";"14200";"1992JJ00";"  112973";"    8513";"   90399";"    1691";"   12370"
"21813";"4000   ";"14200";"1993JJ00";"  111200";"    8932";"   88221";"    1575";"   12472"
"21814";"4000   ";"14200";"1994JJ00";"  110257";"    9647";"   86899";"    1446";"   12265"
"21815";"4000   ";"14200";"1995JJ00";"  113711";"   10609";"   88858";"    1470";"   12774"
"21816";"4000   ";"14200";"1996JJ00";"  113319";"   11253";"   87539";"    1462";"   13065"
"21817";"4000   ";"14200";"1997JJ00";"  114323";"   12389";"   87292";"    1485";"   13157"
"21818";"4000   ";"14200";"1998JJ00";"  116108";"   13373";"   87978";"    1404";"   13353"
"21819";"4000   ";"14200";"1999JJ00";"  117739";"   14420";"   88233";"    1347";"   13739"
"21820";"4000   ";"14200";"2000JJ00";"  119709";"   15781";"   89025";"    1247";"   13656"
"21821";"4000   ";"14200";"2001JJ00";"  121746";"   17190";"   89143";"    1373";"   14040"
"21822";"4000   ";"14200";"2002JJ00";"  124992";"   18601";"   90685";"    1327";"   14379"
"21823";"4000   ";"14200";"2003JJ00";"  125292";"   19883";"   89254";"    1299";"   14856"
"21824";"4000   ";"14200";"2004JJ00";"  128387";"   21003";"   90739";"    1242";"   15403"
"21825";"4000   ";"14200";"2005JJ00";"  129023";"   22401";"   89575";"    1198";"   15849"
"21826";"4000   ";"14200";"2006JJ00";"  130242";"   23875";"   88992";"    1170";"   16205"
"21827";"4000   ";"14200";"2007JJ00";"  131866";"   25263";"   88884";"    1074";"   16645"
"21828";"4000   ";"14200";"2008JJ00";"  128859";"   25813";"   85647";"     977";"   16422"
"21829";"4000   ";"14200";"2009JJ00";"  126602";"   26696";"   83207";"     907";"   15792"
"21830";"4000   ";"14200";"2010JJ00";"  125866";"   26840";"   81180";"     891";"   16955"
"21831";"4000   ";"14200";"2011JJ00";"  127318";"   28594";"   81148";"     827";"   16749"
"21832";"4000   ";"14200";"2012JJ00";"  132556";"   31584";"   82615";"     866";"   17491"
"21833";"4000   ";"14200";"2013JJ00";"  129903";"   32674";"   79554";"     779";"   16896"
